user_id,product_id,rating,rating_count,time_of_day,day_of_week,month,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,day_name,is_weekend,hour,date,price_range,uid,iid
148,334,1.9112552384191186,123,morning,2,7,autumn,mobile,M,Cardigan,Zara,1605875,1982562,19,1144,medium,view,2024-07-21 07:40:03,Wednesday,0,7,2024-07-21,Premium,147,233
104,444,3.267380913932138,295,afternoon,5,2,autumn,mobile,F,Cardigan,Adidas,1184656,1377508,14,372,low,view,2024-02-13 16:52:25,Saturday,1,16,2024-02-13,Premium,103,343
191,444,2.822680028736423,15,evening,4,8,summer,mobile,M,Polo Shirt,H&M,684745,855932,20,365,high,view,2023-08-28 20:31:05,Friday,0,20,2023-08-28,Mid,190,343
30,260,5.0,182,evening,3,6,summer,mobile,F,Shoes,Gucci,566868,736193,23,100,high,purchase,2023-06-21 04:38:54,Thursday,0,4,2023-06-21,Mid,29,159
112,400,5.0,16,afternoon,6,10,summer,mobile,M,Jacket,Pull&Bear,936864,1052657,11,84,high,purchase,2023-10-29 14:09:35,Sunday,1,14,2023-10-29,Mid,111,299
133,218,5.0,11,evening,3,1,summer,tablet,F,Shirt,Adidas,738341,900417,18,67,high,purchase,2024-01-19 18:46:28,Thursday,0,18,2024-01-19,Mid,132,117
123,455,5.0,380,evening,1,9,autumn,desktop,F,Jacket,Carhartt,284530,364783,22,158,medium,purchase,2023-09-01 02:08:16,Tuesday,0,2,2023-09-01,Budget,122,354
76,114,2.291776544400046,81,evening,0,3,summer,mobile,F,Jacket,Carhartt,1678059,2124126,21,221,high,view,2023-03-12 00:29:21,Monday,0,0,2023-03-12,Premium,75,13
112,444,5.0,319,evening,5,1,summer,mobile,F,Sweater,Uniqlo,863767,1016197,15,158,high,purchase,2023-01-31 03:44:47,Saturday,1,3,2023-01-31,Mid,111,343
163,212,5.0,236,morning,6,11,autumn,desktop,M,Shirt,H&M,1856891,2110104,12,91,low,purchase,2023-11-24 08:11:33,Sunday,1,8,2023-11-24,Premium,162,111
107,256,3.511334177984052,133,evening,3,10,summer,mobile,F,Jacket,Levi's,212191,249637,15,1634,medium,view,2024-10-16 20:00:17,Thursday,0,20,2024-10-16,Budget,106,155
21,411,2.5779425945361485,366,evening,6,5,autumn,mobile,M,T-shirt,Lacoste,2143202,2857603,25,880,high,view,2023-05-07 23:32:54,Sunday,1,23,2023-05-07,Luxury,20,310
15,143,5.0,277,evening,0,2,autumn,mobile,M,Polo Shirt,Carhartt,587577,716558,18,165,high,purchase,2024-02-12 02:03:46,Monday,0,2,2024-02-12,Mid,14,42
172,332,5.0,308,evening,3,10,summer,mobile,F,Blouse,Gucci,1392632,1785426,22,356,high,cart,2023-10-01 03:36:08,Thursday,0,3,2023-10-01,Premium,171,231
193,272,5.0,323,morning,4,8,summer,mobile,F,Polo Shirt,Puma,2359229,2986366,21,495,high,cart,2023-08-08 05:31:50,Friday,0,5,2023-08-08,Luxury,192,171
40,493,5.0,22,morning,6,3,autumn,mobile,M,Shoes,Zara,535002,601126,11,494,high,cart,2023-03-30 08:15:04,Sunday,1,8,2023-03-30,Mid,39,392
39,190,5.0,299,evening,4,9,summer,mobile,M,Sweater,Puma,504932,608352,17,83,medium,cart,2024-09-28 00:04:21,Friday,0,0,2024-09-28,Mid,38,89
82,498,2.8810380694721687,159,evening,2,4,summer,desktop,F,T-shirt,The North Face,1148775,1290759,11,900,medium,view,2023-04-06 03:21:27,Wednesday,0,3,2023-04-06,Premium,81,397
58,287,2.5609094825513923,182,evening,5,8,summer,mobile,M,Shirt,Pull&Bear,651262,775313,16,490,high,view,2023-08-02 18:27:13,Saturday,1,18,2023-08-02,Mid,57,186
143,352,5.0,296,evening,2,7,autumn,mobile,M,Shoes,Adidas,1745617,2237971,22,198,high,cart,2023-07-17 22:47:56,Wednesday,0,22,2023-07-17,Premium,142,251
48,379,2.6479217747960986,59,morning,3,11,autumn,mobile,F,Jeans,Zara,612665,806139,24,1067,low,view,2023-11-26 08:32:08,Thursday,0,8,2023-11-26,Mid,47,278
167,377,2.7203285915054463,124,evening,6,5,autumn,mobile,F,T-shirt,Pull&Bear,1410282,1808055,22,678,medium,view,2024-05-13 04:46:46,Sunday,1,4,2024-05-13,Premium,166,276
38,246,5.0,150,morning,5,4,summer,mobile,F,Shirt,Carhartt,745195,897826,17,333,high,cart,2023-04-02 07:45:17,Saturday,1,7,2023-04-02,Mid,37,145
139,320,1.941161214637106,131,afternoon,6,6,summer,tablet,F,Cardigan,Carhartt,2068432,2298258,10,1918,low,view,2024-06-28 16:14:21,Sunday,1,16,2024-06-28,Luxury,138,219
146,131,2.4403897217417962,73,evening,6,3,summer,desktop,F,Polo Shirt,Calvin Klein,2046858,2436736,16,1062,medium,view,2024-03-20 23:56:09,Sunday,1,23,2024-03-20,Luxury,145,30
65,318,2.4071221788585895,338,evening,2,7,autumn,desktop,M,T-shirt,Mango,1296230,1683416,23,384,low,view,2024-07-29 18:19:19,Wednesday,0,18,2024-07-29,Premium,64,217
163,371,5.0,160,morning,5,6,autumn,desktop,M,Skirt,Dickies,385506,470130,18,24,low,purchase,2024-06-12 11:51:43,Saturday,1,11,2024-06-12,Budget,162,270
180,263,4.833246183781791,330,evening,1,4,summer,mobile,M,Cardigan,The North Face,1513078,1801284,16,357,high,cart,2024-04-21 20:02:35,Tuesday,0,20,2024-04-21,Premium,179,162
77,240,4.802898734410479,275,afternoon,0,1,autumn,desktop,M,Blouse,H&M,296124,389638,24,102,low,cart,2023-01-03 17:26:13,Monday,0,17,2023-01-03,Budget,76,139
187,155,5.0,151,afternoon,5,12,summer,mobile,M,Polo Shirt,Nike,1919403,2181140,12,38,medium,purchase,2024-12-26 13:38:54,Saturday,1,13,2024-12-26,Premium,186,54
143,249,5.0,84,afternoon,6,5,summer,desktop,F,Sneakers,Levi's,2113355,2546211,17,73,high,purchase,2024-05-31 15:57:11,Sunday,1,15,2024-05-31,Luxury,142,148
100,359,3.2789336012764245,101,morning,6,7,spring,mobile,M,Sweater,Nike,2276113,2994886,24,1214,low,view,2023-07-19 08:02:09,Sunday,1,8,2023-07-19,Luxury,99,258
154,379,5.0,271,evening,5,11,summer,mobile,M,Shirt,Uniqlo,1064224,1313857,19,119,high,purchase,2023-11-07 19:55:20,Saturday,1,19,2023-11-07,Premium,153,278
114,212,2.323711431720339,399,morning,3,11,summer,mobile,M,Hat,Gucci,2031013,2538767,20,1472,low,view,2024-11-08 08:35:54,Thursday,0,8,2024-11-08,Luxury,113,111
153,151,2.7460292889235722,100,evening,5,8,summer,mobile,F,Sneakers,Nike,1166468,1476542,21,356,high,view,2023-08-06 23:27:48,Saturday,1,23,2023-08-06,Premium,152,50
12,438,2.594221182396038,39,afternoon,4,10,summer,mobile,F,Skirt,Calvin Klein,1012980,1350640,25,1841,low,view,2023-10-28 12:22:41,Friday,0,12,2023-10-28,Premium,11,337
121,243,4.825620085408049,256,evening,5,11,autumn,desktop,F,Sweater,Dickies,2449679,2951421,17,292,high,cart,2024-11-22 04:18:57,Saturday,1,4,2024-11-22,Luxury,120,142
90,180,5.0,31,afternoon,6,5,autumn,desktop,F,Jeans,The North Face,1318192,1607552,18,494,medium,cart,2024-05-10 15:27:31,Sunday,1,15,2024-05-10,Premium,89,79
136,368,5.0,260,evening,4,10,spring,mobile,M,Sneakers,Carhartt,1053547,1368244,23,148,high,cart,2023-10-28 02:21:53,Friday,0,2,2023-10-28,Premium,135,267
79,413,5.0,295,morning,3,1,summer,desktop,F,Shirt,The North Face,889756,1059234,16,263,low,cart,2024-01-08 05:27:16,Thursday,0,5,2024-01-08,Mid,78,312
27,499,5.0,11,afternoon,0,5,summer,desktop,M,Sneakers,Pull&Bear,2156533,2423071,11,349,low,cart,2024-05-09 17:57:15,Monday,0,17,2024-05-09,Luxury,26,398
28,234,5.0,231,afternoon,0,5,autumn,mobile,M,Sneakers,Gucci,564256,705320,20,91,high,purchase,2024-05-03 16:45:51,Monday,0,16,2024-05-03,Mid,27,133
123,204,3.056578629097933,368,evening,6,9,autumn,tablet,M,Cargo Pants,Mango,1188517,1350588,12,728,medium,view,2024-09-06 03:34:44,Sunday,1,3,2024-09-06,Premium,122,103
146,384,2.588324259500314,100,morning,0,1,autumn,desktop,M,Cargo Pants,The North Face,2270128,2837661,20,1013,medium,view,2023-01-28 07:35:44,Monday,0,7,2023-01-28,Luxury,145,283
15,268,4.9637590158355,236,evening,0,6,autumn,desktop,M,Shoes,Carhartt,830499,1078571,23,298,low,cart,2024-06-20 00:57:12,Monday,0,0,2024-06-20,Mid,14,167
79,275,3.672167559083691,43,morning,1,1,spring,mobile,M,Bag,Adidas,1661195,2129738,22,415,low,view,2024-01-15 09:12:35,Tuesday,0,9,2024-01-15,Premium,78,174
192,298,5.0,152,evening,5,1,autumn,mobile,F,Sunglasses,Adidas,1478016,1870907,21,65,high,purchase,2024-01-06 23:58:28,Saturday,1,23,2024-01-06,Premium,191,197
83,263,4.45123509212524,258,afternoon,4,7,autumn,mobile,F,Sneakers,Carhartt,1960189,2333559,16,237,medium,cart,2024-07-11 13:15:16,Friday,0,13,2024-07-11,Premium,82,162
85,469,5.0,301,evening,2,4,summer,mobile,F,Cargo Pants,Dickies,864274,1094018,21,139,high,cart,2023-04-01 19:50:26,Wednesday,0,19,2023-04-01,Mid,84,368
12,129,2.1985202521807357,181,morning,0,3,spring,mobile,M,Dress,Levi's,1867139,2074599,10,1327,low,view,2023-03-09 08:22:35,Monday,0,8,2023-03-09,Premium,11,28
10,240,4.995557043319419,131,afternoon,1,12,summer,mobile,F,Sunglasses,H&M,953377,1206807,21,197,high,cart,2023-12-07 16:11:01,Tuesday,0,16,2023-12-07,Mid,9,139
35,459,5.0,399,afternoon,1,7,summer,mobile,M,Shirt,Carhartt,1086963,1221307,11,257,medium,cart,2024-07-31 14:15:45,Tuesday,0,14,2024-07-31,Premium,34,358
11,455,5.0,380,evening,5,11,autumn,mobile,F,Sweater,Adidas,1209298,1358762,11,274,high,cart,2024-11-08 21:40:01,Saturday,1,21,2024-11-08,Premium,10,354
120,332,2.734935770009849,235,morning,3,9,winter,mobile,M,T-shirt,Zara,1037361,1383148,25,918,medium,view,2023-09-06 09:03:33,Thursday,0,9,2023-09-06,Premium,119,231
106,435,5.0,46,evening,5,10,autumn,mobile,M,Jacket,Puma,1162838,1384332,16,93,high,purchase,2023-10-22 19:27:57,Saturday,1,19,2023-10-22,Premium,105,334
118,111,5.0,362,evening,6,8,spring,mobile,M,Cardigan,Uniqlo,979781,1152684,15,58,medium,purchase,2023-08-06 23:19:07,Sunday,1,23,2023-08-06,Mid,117,10
168,403,4.068695942266447,314,afternoon,6,9,summer,desktop,F,T-shirt,Gucci,2484423,2888865,14,104,medium,cart,2023-09-11 15:09:54,Sunday,1,15,2023-09-11,Luxury,167,302
60,305,5.0,53,morning,5,2,autumn,mobile,M,Bag,Nike,1495533,1780397,16,148,high,purchase,2024-02-25 08:57:25,Saturday,1,8,2024-02-25,Premium,59,204
93,350,3.471037358827121,156,morning,2,12,autumn,tablet,M,Skirt,Mango,1415554,1705487,17,1134,low,view,2023-12-10 09:12:37,Wednesday,0,9,2023-12-10,Premium,92,249
68,279,5.0,391,evening,6,10,summer,mobile,M,Polo Shirt,Dickies,1532397,1990126,23,488,medium,cart,2024-10-27 20:35:34,Sunday,1,20,2024-10-27,Premium,67,178
14,460,5.0,293,evening,5,8,autumn,mobile,M,Sunglasses,Lacoste,1843067,2220563,17,24,high,purchase,2024-08-13 19:05:59,Saturday,1,19,2024-08-13,Premium,13,359
200,382,4.683800547885176,322,morning,0,9,autumn,desktop,M,Sunglasses,H&M,766894,970752,21,462,low,cart,2023-09-22 08:56:17,Monday,0,8,2023-09-22,Mid,199,281
96,332,5.0,155,morning,6,11,summer,mobile,F,Shoes,Uniqlo,1281535,1490158,14,175,high,purchase,2023-11-16 10:23:02,Sunday,1,10,2023-11-16,Premium,95,231
113,198,2.3718552565132702,349,evening,0,10,spring,tablet,F,T-shirt,The North Face,355821,474428,25,438,medium,view,2023-10-20 04:24:49,Monday,0,4,2023-10-20,Budget,112,97
196,221,5.0,104,morning,5,7,summer,mobile,M,Skirt,Calvin Klein,2104722,2598423,19,103,high,purchase,2024-07-22 10:01:56,Saturday,1,10,2024-07-22,Luxury,195,120
62,466,5.0,256,morning,1,3,autumn,mobile,F,Shirt,Ralph Lauren,1854364,2207577,16,46,high,purchase,2024-03-23 09:47:56,Tuesday,0,9,2024-03-23,Premium,61,365
105,194,4.90673679383738,251,evening,6,8,autumn,mobile,M,Sunglasses,Adidas,594288,707486,16,466,high,cart,2023-08-09 18:41:34,Sunday,1,18,2023-08-09,Mid,104,93
184,164,5.0,21,evening,2,4,autumn,mobile,F,Blouse,Levi's,2132120,2842827,25,156,high,purchase,2023-04-20 03:12:52,Wednesday,0,3,2023-04-20,Luxury,183,63
169,134,5.0,252,morning,5,10,winter,mobile,F,Skirt,Pull&Bear,1302536,1532396,15,377,high,cart,2023-10-13 09:03:05,Saturday,1,9,2023-10-13,Premium,168,33
189,178,5.0,344,morning,3,9,summer,mobile,F,Blouse,Lacoste,1779954,2342046,24,389,low,cart,2023-09-15 05:28:13,Thursday,0,5,2023-09-15,Premium,188,77
196,370,4.96464388852513,307,morning,2,12,spring,mobile,F,Sneakers,Dickies,1004265,1128388,11,180,medium,cart,2024-12-08 11:46:51,Wednesday,0,11,2024-12-08,Premium,195,269
18,401,5.0,211,morning,5,9,autumn,mobile,M,Cardigan,Nike,2152312,2418329,11,386,high,cart,2023-09-12 08:23:22,Saturday,1,8,2023-09-12,Luxury,17,300
75,295,3.615820429301257,321,afternoon,6,9,summer,mobile,M,Jacket,The North Face,1582542,1758381,10,548,high,view,2024-09-30 12:31:55,Sunday,1,12,2024-09-30,Premium,74,194
25,104,5.0,161,evening,4,5,autumn,mobile,M,Sunglasses,Adidas,874546,1107021,21,42,high,purchase,2023-05-21 21:05:31,Friday,0,21,2023-05-21,Mid,24,3
150,463,2.8978259887747044,218,evening,3,4,summer,desktop,M,Blouse,Nike,1263032,1559299,19,858,low,view,2024-04-22 20:56:15,Thursday,0,20,2024-04-22,Premium,149,362
135,475,4.587941572012681,380,evening,3,9,autumn,mobile,F,Hat,Uniqlo,2057146,2508715,18,82,high,cart,2023-09-11 03:08:18,Thursday,0,3,2023-09-11,Luxury,134,374
82,116,5.0,75,morning,6,9,summer,mobile,M,Skirt,Pull&Bear,742167,927709,20,101,medium,cart,2023-09-24 09:02:07,Sunday,1,9,2023-09-24,Mid,81,15
55,210,1.2443534536401444,395,evening,1,2,summer,mobile,F,Dress,The North Face,1415854,1862967,24,1290,low,view,2024-02-20 23:57:10,Tuesday,0,23,2024-02-20,Premium,54,109
72,446,5.0,87,evening,5,10,winter,mobile,F,Jacket,Ralph Lauren,896705,1080368,17,123,high,purchase,2023-10-20 18:43:52,Saturday,1,18,2023-10-20,Mid,71,345
124,362,5.0,154,afternoon,1,6,autumn,desktop,M,Cargo Pants,The North Face,569915,640355,11,456,low,cart,2024-06-27 17:35:16,Tuesday,0,17,2024-06-27,Mid,123,261
46,152,3.56116244417645,285,afternoon,1,6,autumn,desktop,M,T-shirt,Pull&Bear,906902,1162695,22,442,medium,view,2023-06-03 14:46:03,Tuesday,0,14,2023-06-03,Mid,45,51
15,261,5.0,305,evening,6,5,summer,mobile,F,Polo Shirt,Nike,896655,1018927,12,182,high,purchase,2024-05-25 01:36:33,Sunday,1,1,2024-05-25,Mid,14,160
56,399,5.0,251,evening,2,11,summer,mobile,M,Hat,Adidas,270322,318026,15,118,high,purchase,2023-11-15 01:59:18,Wednesday,0,1,2023-11-15,Budget,55,298
141,346,3.1751269061294844,289,afternoon,4,10,winter,mobile,F,Hat,Puma,833751,947445,12,1542,medium,view,2024-10-31 15:28:16,Friday,0,15,2024-10-31,Mid,140,245
92,298,5.0,240,morning,0,6,winter,mobile,F,Bag,Levi's,1601282,2052926,22,144,high,purchase,2024-06-28 10:00:57,Monday,0,10,2024-06-28,Premium,91,197
194,164,5.0,52,evening,5,7,autumn,mobile,M,T-shirt,The North Face,795082,1019336,22,329,high,purchase,2024-07-20 04:53:50,Saturday,1,4,2024-07-20,Mid,193,63
128,258,5.0,357,morning,5,3,spring,desktop,F,T-shirt,The North Face,1358258,1811011,25,69,low,purchase,2024-03-04 06:03:47,Saturday,1,6,2024-03-04,Premium,127,157
36,151,5.0,307,afternoon,5,11,autumn,mobile,F,Blouse,Levi's,890096,1059639,16,148,medium,purchase,2024-11-04 16:32:54,Saturday,1,16,2024-11-04,Mid,35,50
16,294,2.3985758624622986,310,morning,6,7,spring,mobile,M,Jeans,Calvin Klein,2073757,2528973,18,572,low,view,2023-07-21 05:42:50,Sunday,1,5,2023-07-21,Luxury,15,193
45,252,5.0,227,evening,1,9,summer,mobile,M,Cargo Pants,Lacoste,1919674,2341067,18,31,medium,purchase,2023-09-14 19:07:47,Tuesday,0,19,2023-09-14,Premium,44,151
88,294,5.0,203,afternoon,2,2,summer,desktop,M,Dress,Mango,2009343,2420896,17,48,low,purchase,2023-02-28 15:55:50,Wednesday,0,15,2023-02-28,Luxury,87,193
181,492,4.589282110650143,88,evening,3,7,winter,mobile,F,Polo Shirt,Uniqlo,1561610,1815826,14,164,medium,cart,2024-07-21 23:00:42,Thursday,0,23,2024-07-21,Premium,180,391
23,310,2.8905197358244172,353,evening,2,1,summer,mobile,F,Sweater,Mango,1545506,1956337,21,1505,high,view,2024-01-23 00:47:42,Wednesday,0,0,2024-01-23,Premium,22,209
43,227,5.0,160,morning,5,2,spring,mobile,M,Bag,Mango,1281384,1507511,15,135,high,purchase,2024-02-06 08:10:47,Saturday,1,8,2024-02-06,Premium,42,126
116,209,5.0,250,afternoon,0,12,summer,mobile,F,Cargo Pants,Mango,2126917,2835890,25,125,high,purchase,2023-12-18 14:42:48,Monday,0,14,2023-12-18,Luxury,115,108
158,316,2.681314993346179,78,evening,6,2,summer,desktop,F,Dress,Lacoste,751833,939792,20,217,high,view,2023-02-06 03:10:18,Sunday,1,3,2023-02-06,Mid,157,215
85,206,5.0,82,evening,3,8,summer,mobile,F,Polo Shirt,Gucci,1160574,1318835,12,105,high,purchase,2024-08-09 00:57:58,Thursday,0,0,2024-08-09,Premium,84,105
101,476,5.0,265,evening,5,4,summer,mobile,M,Sneakers,Lacoste,2341900,2964431,21,96,medium,purchase,2024-04-02 20:19:25,Saturday,1,20,2024-04-02,Luxury,100,375
34,320,5.0,36,evening,2,12,summer,mobile,M,Shoes,Carhartt,1138352,1422941,20,148,high,purchase,2024-12-09 03:46:47,Wednesday,0,3,2024-12-09,Premium,33,219
82,380,3.101148238780164,294,evening,6,4,summer,mobile,F,Hat,The North Face,783063,1044084,25,1144,medium,view,2023-04-28 21:20:58,Sunday,1,21,2023-04-28,Mid,81,279
190,415,3.1524319979146602,299,evening,2,8,spring,mobile,M,Cargo Pants,Lacoste,175770,217000,19,240,high,view,2023-08-06 01:35:20,Wednesday,0,1,2023-08-06,Budget,189,314
61,347,5.0,363,morning,6,11,autumn,desktop,F,Sweater,Calvin Klein,1278113,1486178,14,72,low,purchase,2023-11-07 06:34:36,Sunday,1,6,2023-11-07,Premium,60,246
32,112,5.0,281,morning,5,7,summer,desktop,F,Cargo Pants,Pull&Bear,756548,850055,11,132,low,purchase,2023-07-10 07:15:33,Saturday,1,7,2023-07-10,Mid,31,11
184,429,5.0,248,evening,5,11,summer,mobile,F,Shoes,Lacoste,372627,477728,22,130,high,purchase,2023-11-15 01:39:40,Saturday,1,1,2023-11-15,Budget,183,328
120,171,5.0,311,morning,2,12,summer,desktop,F,Dress,Carhartt,2100440,2625550,20,436,low,cart,2023-12-31 05:35:27,Wednesday,0,5,2023-12-31,Luxury,119,70
60,191,2.1359554714416595,293,afternoon,6,3,spring,mobile,M,Dress,Carhartt,596981,755673,21,776,low,view,2023-03-21 12:32:26,Sunday,1,12,2023-03-21,Mid,59,90
27,111,5.0,353,morning,6,7,summer,mobile,M,T-shirt,Zara,1405833,1579588,11,287,high,cart,2024-07-09 06:58:48,Sunday,1,6,2024-07-09,Premium,26,10
167,415,5.0,162,evening,6,4,summer,mobile,F,T-shirt,Calvin Klein,1316179,1731815,24,412,high,cart,2023-04-02 18:55:56,Sunday,1,18,2023-04-02,Premium,166,314
104,353,3.4695719872437287,372,morning,1,10,winter,mobile,F,Skirt,Calvin Klein,1123169,1386629,19,1224,low,view,2023-10-20 05:03:08,Tuesday,0,5,2023-10-20,Premium,103,252
26,339,5.0,311,morning,5,11,autumn,mobile,M,Jacket,Nike,1463554,1806858,19,107,high,purchase,2023-11-11 11:52:45,Saturday,1,11,2023-11-11,Premium,25,238
178,206,5.0,373,morning,5,7,summer,mobile,M,T-shirt,Levi's,1224795,1440936,15,154,high,purchase,2024-07-15 11:58:12,Saturday,1,11,2024-07-15,Premium,177,105
40,377,4.67266176668821,51,morning,5,11,autumn,mobile,F,Shirt,The North Face,536858,688280,22,143,medium,cart,2023-11-02 11:34:06,Saturday,1,11,2023-11-02,Mid,39,276
179,378,5.0,95,afternoon,6,9,autumn,desktop,F,Shirt,Mango,193022,253977,24,331,medium,cart,2023-09-13 16:19:27,Sunday,1,16,2023-09-13,Budget,178,277
160,188,4.901794778568983,222,afternoon,0,12,autumn,mobile,F,Dress,Puma,1825225,2097960,13,115,high,cart,2023-12-18 13:24:04,Monday,0,13,2023-12-18,Premium,159,87
104,152,3.1154548191008593,184,morning,1,4,summer,desktop,M,Dress,Lacoste,1742987,2125594,18,854,medium,view,2023-04-10 06:50:24,Tuesday,0,6,2023-04-10,Premium,103,51
103,327,1.8889360011540135,21,evening,5,9,winter,desktop,F,Shirt,Carhartt,1147643,1434554,20,436,high,view,2024-09-17 01:54:23,Saturday,1,1,2024-09-17,Premium,102,226
158,329,4.569011519399218,233,evening,4,9,spring,mobile,F,Polo Shirt,Carhartt,1798060,1997845,10,81,high,cart,2024-09-08 04:22:02,Friday,0,4,2024-09-08,Premium,157,228
92,218,5.0,397,afternoon,1,5,autumn,mobile,F,Hat,Ralph Lauren,468503,526408,11,136,high,purchase,2023-05-13 16:33:34,Tuesday,0,16,2023-05-13,Budget,91,117
166,322,4.982111727074198,373,evening,6,8,summer,desktop,M,Blouse,The North Face,1374701,1598490,14,460,high,cart,2024-08-28 19:39:05,Sunday,1,19,2024-08-28,Premium,165,221
124,473,3.337414161573467,400,evening,6,10,spring,mobile,F,Sneakers,Adidas,653044,816306,20,424,medium,view,2024-10-01 03:06:03,Sunday,1,3,2024-10-01,Mid,123,372
117,407,2.75257971519798,399,evening,2,10,summer,desktop,F,Blouse,Mango,898385,1056924,15,227,low,view,2024-10-24 20:14:14,Wednesday,0,20,2024-10-24,Mid,116,306
162,141,5.0,356,evening,6,12,summer,desktop,M,Polo Shirt,Uniqlo,1099053,1248924,12,176,high,purchase,2023-12-04 21:05:20,Sunday,1,21,2023-12-04,Premium,161,40
159,348,3.168095109656524,52,afternoon,5,6,summer,mobile,F,Hat,The North Face,334596,413082,19,380,high,view,2023-06-15 15:21:22,Saturday,1,15,2023-06-15,Budget,158,247
111,452,4.817018842596058,284,evening,6,1,autumn,mobile,F,Hat,Puma,691101,897535,23,365,medium,cart,2024-01-31 04:57:11,Sunday,1,4,2024-01-31,Mid,110,351
166,101,5.0,93,evening,5,5,winter,desktop,F,Skirt,Adidas,1174800,1450371,19,81,high,purchase,2024-05-12 02:20:34,Saturday,1,2,2024-05-12,Premium,165,0
129,407,5.0,288,morning,1,7,spring,mobile,M,T-shirt,Mango,2012700,2613897,23,41,high,purchase,2024-07-17 11:23:40,Tuesday,0,11,2024-07-17,Luxury,128,306
61,308,2.9170978714247964,263,afternoon,4,10,autumn,mobile,F,Skirt,Calvin Klein,1828643,2054656,11,498,medium,view,2023-10-31 15:25:12,Friday,0,15,2023-10-31,Premium,60,207
53,372,5.0,347,afternoon,4,11,autumn,mobile,M,Blouse,Calvin Klein,1359812,1813083,25,367,high,cart,2024-11-26 12:02:10,Friday,0,12,2024-11-26,Premium,52,271
6,295,5.0,340,afternoon,5,6,summer,desktop,M,Dress,H&M,254219,295604,14,92,high,purchase,2024-06-19 16:53:21,Saturday,1,16,2024-06-19,Budget,5,194
68,227,2.2808785299784637,13,morning,1,3,autumn,mobile,M,Sneakers,Adidas,1121142,1419168,21,505,low,view,2024-03-24 11:59:46,Tuesday,0,11,2024-03-24,Premium,67,126
14,388,5.0,366,afternoon,1,9,summer,mobile,F,Sweater,Carhartt,2265507,2574440,12,243,medium,cart,2024-09-08 13:24:49,Tuesday,0,13,2024-09-08,Luxury,13,287
76,250,5.0,42,evening,0,7,spring,mobile,M,Sunglasses,Ralph Lauren,743772,826414,10,87,high,cart,2023-07-25 01:07:26,Monday,0,1,2023-07-25,Mid,75,149
119,342,4.772860696619533,27,afternoon,6,10,summer,mobile,F,Jeans,Nike,1814489,2356480,23,225,low,purchase,2023-10-05 15:06:15,Sunday,1,15,2023-10-05,Premium,118,241
184,407,5.0,50,evening,5,12,autumn,desktop,M,Jeans,Dickies,923588,1199465,23,33,high,purchase,2024-12-10 23:51:18,Saturday,1,23,2024-12-10,Mid,183,306
59,472,5.0,384,evening,3,2,summer,mobile,M,Bag,Ralph Lauren,660162,880216,25,70,medium,purchase,2023-02-17 02:59:37,Thursday,0,2,2023-02-17,Mid,58,371
64,109,5.0,223,afternoon,6,12,autumn,desktop,F,Shirt,Levi's,1084406,1355508,20,97,high,purchase,2024-12-23 15:56:31,Sunday,1,15,2024-12-23,Premium,63,8
171,456,2.945265723345348,173,evening,6,7,summer,mobile,F,Sneakers,Zara,2217977,2704850,18,1231,medium,view,2023-07-16 01:16:23,Sunday,1,1,2023-07-16,Luxury,170,355
136,490,5.0,386,evening,6,10,autumn,mobile,F,Sunglasses,Adidas,1137816,1264241,10,114,high,purchase,2023-10-29 02:29:38,Sunday,1,2,2023-10-29,Premium,135,389
116,442,5.0,360,afternoon,6,3,spring,desktop,F,Shoes,Puma,1943057,2183211,11,127,high,purchase,2023-03-08 13:41:04,Sunday,1,13,2023-03-08,Premium,115,341
190,256,5.0,115,afternoon,0,6,autumn,mobile,M,Bag,Adidas,1969605,2344768,16,21,high,purchase,2023-06-21 14:34:33,Monday,0,14,2023-06-21,Premium,189,155
50,307,5.0,274,afternoon,6,8,summer,mobile,M,Skirt,Lacoste,1615420,1856805,13,116,medium,purchase,2024-08-18 12:42:43,Sunday,1,12,2024-08-18,Premium,49,206
197,127,5.0,383,evening,1,6,summer,tablet,F,Sweater,Adidas,477697,604681,21,364,high,cart,2024-06-29 19:56:36,Tuesday,0,19,2024-06-29,Budget,196,26
51,476,5.0,34,morning,4,1,spring,mobile,F,Polo Shirt,Levi's,467027,598753,22,157,low,cart,2024-01-20 09:14:47,Friday,0,9,2024-01-20,Budget,50,375
30,138,5.0,195,morning,5,4,autumn,desktop,F,Bag,Puma,726778,835378,13,120,high,purchase,2024-04-13 06:04:15,Saturday,1,6,2024-04-13,Mid,29,37
65,336,5.0,313,afternoon,0,3,summer,tablet,M,Cargo Pants,Calvin Klein,1947682,2404546,19,53,high,purchase,2023-03-31 14:45:04,Monday,0,14,2023-03-31,Premium,64,235
136,268,4.679396082955526,268,evening,5,11,summer,mobile,F,Sunglasses,Gucci,1712886,1968835,13,483,high,cart,2024-11-11 21:08:14,Saturday,1,21,2024-11-11,Premium,135,167
92,315,2.7850146642495375,313,evening,2,3,autumn,mobile,F,Sweater,Gucci,660236,776749,15,1865,high,view,2023-03-21 02:51:45,Wednesday,0,2,2023-03-21,Mid,91,214
45,172,2.4607813859360537,217,afternoon,6,1,autumn,mobile,F,Skirt,Gucci,1728860,2058167,16,427,high,view,2024-01-22 14:29:19,Sunday,1,14,2024-01-22,Premium,44,71
